2025-06-09 13:54:02,504 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013/jars/maven-resolver-provider-3.9.9.jar
2025-06-09 13:54:02,505 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013/jars/maven-resolver-spi-1.9.22.jar
2025-06-09 13:54:02,505 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013/jars/maven-resolver-transport-file-1.9.22.jar
2025-06-09 13:54:02,505 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013/jars/maven-resolver-transport-http-1.9.22.jar
2025-06-09 13:54:02,505 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013/jars/maven-resolver-transport-wagon-1.9.22.jar
2025-06-09 13:54:02,505 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013/jars/maven-resolver-util-1.9.22.jar
2025-06-09 13:54:02,505 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013/jars/maven-settings-3.9.9.jar
2025-06-09 13:54:02,505 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013/jars/maven-settings-builder-3.9.9.jar
2025-06-09 13:54:02,505 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013/jars/maven-shared-utils-3.4.2.jar
2025-06-09 13:54:02,505 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013/jars/org.eclipse.sisu.inject-0.9.0.M3.jar
2025-06-09 13:54:02,505 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013/jars/org.eclipse.sisu.plexus-0.9.0.M3.jar
2025-06-09 13:54:02,505 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013/jars/plexus-build-api-0.0.7.jar
2025-06-09 13:54:02,505 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013/jars/plexus-build-api-1.2.0.jar
2025-06-09 13:54:02,505 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013/jars/plexus-cipher-2.0.jar
2025-06-09 13:54:02,505 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013/jars/plexus-classworlds-2.8.0.jar
